crs_dep_time,crs_arr_time,crs_elapsed_time,flights,distance,orig_weather_categ,dest_weather_categ,year,month,day,dep_time_of_day,arr_time_of_day,orig_region,dest_region,mean_arr_delay_orig_airport,mean_arr_delay_dest_airport,mean_arr_delay_carrier
1040,1334,174.0,1.0,993.0,1,1,2018,7,16,0,2,8,1,13.46875,3.1363636363636362,5.078223270440252
1230,1330,60.0,1.0,130.0,1,1,2019,3,22,2,2,8,9,13.46875,6.0,5.078223270440252
1540,1822,162.0,1.0,997.0,0,1,2018,10,29,2,3,2,9,12.806122448979592,11.220095693779903,8.24934929724102
1030,1355,145.0,1.0,967.0,0,0,2018,2,27,0,2,7,0,3.6157205240174672,7.986149584487535,3.9402271368798565
1520,1559,39.0,1.0,100.0,5,0,2019,7,21,2,2,7,5,-4.416666666666667,2.1475409836065573,1.0377358490566038
940,1803,323.0,1.0,2342.0,3,1,2019,6,14,0,3,7,1,-0.7631578947368421,-0.5096153846153846,5.078223270440252
2145,514,269.0,1.0,2052.0,0,2,2019,8,30,1,0,7,2,-0.7631578947368421,6.126984126984127,9.975708502024291
1326,1437,71.0,1.0,173.0,4,1,2018,4,13,2,2,3,2,24.142857142857142,6.31640625,5.078223270440252
730,923,113.0,1.0,505.0,3,0,2018,9,11,0,0,1,2,-0.6666666666666666,2.8487394957983194,3.8531746031746033
720,925,185.0,1.0,1105.0,0,2,2019,6,20,0,0,2,8,3.2672413793103448,3.0833333333333335,9.975708502024291
1720,1920,120.0,1.0,524.0,3,2,2018,2,28,3,3,8,2,3.246987951807229,7.75,5.078223270440252
1908,2200,352.0,1.0,2288.0,0,0,2018,1,7,3,1,8,5,22.07547169811321,12.547231270358306,8.24934929724102
1740,1907,87.0,1.0,282.0,3,2,2018,3,25,3,3,0,3,4.353191489361702,4.414634146341464,3.8531746031746033
735,920,105.0,1.0,414.0,3,0,2019,9,4,0,0,7,0,3.6157205240174672,2.7577092511013217,0.2486865148861646
1448,1920,212.0,1.0,1400.0,3,0,2019,1,15,2,3,6,9,4.889952153110048,11.220095693779903,8.24934929724102
1155,1540,165.0,1.0,1179.0,0,1,2018,5,27,0,2,5,1,10.992424242424242,-1.4545454545454546,3.9402271368798565
1950,2030,100.0,1.0,487.0,0,0,2018,1,18,3,3,3,3,6.1525423728813555,8.241379310344827,3.9402271368798565
2056,2219,83.0,1.0,321.0,3,1,2019,6,30,3,1,2,7,2.3117647058823527,-5.075,3.8531746031746033
520,852,152.0,1.0,1009.0,1,2,2019,2,6,0,0,5,8,3.3743589743589744,1.1374407582938388,8.24934929724102
2106,2344,158.0,1.0,952.0,0,3,2018,3,13,1,1,2,6,2.3117647058823527,52.92307692307692,3.8531746031746033
1800,2113,133.0,1.0,804.0,0,0,2018,11,16,3,1,5,0,6.555555555555555,7.986149584487535,8.24934929724102
1422,1513,51.0,1.0,163.0,1,1,2019,8,6,2,2,7,5,-2.4029850746268657,5.107142857142857,1.0377358490566038
1031,1138,67.0,1.0,192.0,1,1,2018,2,11,0,0,2,1,2.3117647058823527,-4.357142857142857,3.8531746031746033
1755,1919,84.0,1.0,270.0,0,0,2018,12,5,3,3,2,1,9.53191489361702,-0.040169133192389,3.8531746031746033
609,759,110.0,1.0,419.0,3,3,2019,3,4,0,0,3,9,6.1525423728813555,5.653846153846154,5.078223270440252
2110,2255,105.0,1.0,501.0,0,0,2019,4,13,1,1,3,3,8.521739130434783,-16.0,5.078223270440252
2210,2325,255.0,1.0,1747.0,1,0,2019,7,19,1,1,2,0,2.3117647058823527,2.7577092511013217,3.9402271368798565
1605,1725,80.0,1.0,436.0,0,1,2018,11,20,2,3,6,8,9.616279069767442,-2.0694444444444446,3.9402271368798565
1450,1538,168.0,1.0,1055.0,0,0,2018,6,28,2,2,6,0,7.569148936170213,2.7577092511013217,5.078223270440252
950,1220,90.0,1.0,423.0,0,0,2018,3,21,0,2,5,3,10.992424242424242,10.0,8.24934929724102
1000,1036,96.0,1.0,408.0,3,2,2018,11,11,0,0,3,3,8.838709677419354,5.432558139534883,3.8531746031746033
630,838,128.0,1.0,763.0,1,0,2018,6,10,0,0,7,0,-1.7083333333333333,2.7577092511013217,9.975708502024291
1430,1535,65.0,1.0,177.0,0,0,2019,4,1,2,2,8,9,-12.142857142857142,9.756756756756756,8.24934929724102
1840,2121,281.0,1.0,1744.0,3,0,2018,6,2,3,1,3,5,8.521739130434783,12.547231270358306,5.078223270440252
2221,2320,119.0,1.0,674.0,1,1,2018,9,27,1,1,2,8,3.2672413793103448,-2.0694444444444446,9.975708502024291
1714,1900,106.0,1.0,547.0,0,2,2019,1,7,3,3,2,9,2.3117647058823527,7.032258064516129,5.078223270440252
2142,2359,137.0,1.0,728.0,1,2,2019,8,17,1,1,2,6,6.201438848920863,5.1256830601092895,12.312328767123288
1237,1447,250.0,1.0,1532.0,1,2,2018,8,16,2,2,0,5,4.353191489361702,3.2777777777777777,0.2486865148861646
1543,1850,187.0,1.0,1139.0,5,2,2018,9,11,2,3,10,1,-1.0,-0.5096153846153846,5.078223270440252
1345,1521,96.0,1.0,403.0,2,0,2018,11,15,2,2,3,3,8.521739130434783,-0.618421052631579,5.078223270440252
600,751,111.0,1.0,647.0,0,0,2018,6,6,0,0,7,0,3.2857142857142856,9.221276595744682,5.078223270440252
1730,1847,77.0,1.0,192.0,1,1,2019,6,28,3,3,2,1,6.568421052631579,6.5423728813559325,5.078223270440252
1855,2325,150.0,1.0,1069.0,0,0,2018,2,8,3,1,5,8,5.15566037735849,2.440677966101695,3.9402271368798565
1410,1517,67.0,1.0,158.0,3,1,2019,4,16,2,2,7,5,3.6157205240174672,-5.833333333333333,8.24934929724102
1005,1120,75.0,1.0,192.0,0,1,2019,2,25,0,0,2,1,20.82941176470588,-0.5096153846153846,5.078223270440252
610,840,150.0,1.0,930.0,1,0,2019,3,21,0,0,3,1,2.0307692307692307,3.1363636363636362,3.9402271368798565
1040,1147,67.0,1.0,209.0,0,0,2018,11,20,0,0,7,5,-0.7631578947368421,-5.833333333333333,5.078223270440252
2010,2330,140.0,1.0,957.0,0,0,2018,4,29,3,1,6,1,3.1911764705882355,11.274809160305344,3.9402271368798565
1421,1619,118.0,1.0,634.0,1,1,2019,4,19,2,2,2,9,9.53191489361702,7.032258064516129,5.078223270440252
1920,2220,120.0,1.0,745.0,1,0,2018,10,14,3,1,3,1,5.879310344827586,10.65625,3.9402271368798565
1835,1940,65.0,1.0,150.0,1,1,2019,5,23,3,3,4,0,33.666666666666664,-2.1129943502824857,3.8531746031746033
1625,655,570.0,1.0,4983.0,0,1,2018,11,25,2,0,7,9,-2.4029850746268657,8.962962962962964,1.0377358490566038
655,755,60.0,1.0,150.0,3,2,2018,2,12,0,0,4,0,33.666666666666664,-2.1129943502824857,3.8531746031746033
900,1618,258.0,1.0,1947.0,1,1,2019,2,28,0,2,7,1,-0.7631578947368421,-0.040169133192389,3.8531746031746033
2105,2355,110.0,1.0,628.0,0,1,2018,7,26,1,1,5,0,5.15566037735849,7.986149584487535,3.9402271368798565
1405,1500,55.0,1.0,216.0,0,2,2019,7,18,2,2,7,5,-2.4029850746268657,11.571428571428571,1.0377358490566038
1454,1602,68.0,1.0,174.0,3,2,2019,12,26,2,2,3,2,24.142857142857142,6.31640625,5.078223270440252
1600,1820,80.0,1.0,241.0,0,0,2018,9,17,2,3,1,1,-1.0,-0.040169133192389,3.8531746031746033
900,1005,65.0,1.0,109.0,1,1,2018,12,27,0,0,3,2,8.521739130434783,19.857142857142858,8.24934929724102
855,930,95.0,1.0,440.0,1,1,2019,7,16,0,0,3,3,11.366071428571429,8.241379310344827,3.9402271368798565
1715,1816,61.0,1.0,129.0,3,0,2019,10,23,3,3,7,5,3.3659574468085105,-0.1623931623931624,3.8531746031746033
1319,1617,118.0,1.0,606.0,3,1,2018,3,30,2,2,3,1,8.521739130434783,-0.040169133192389,3.8531746031746033
1230,1607,157.0,1.0,999.0,3,0,2018,7,11,2,2,6,1,7.569148936170213,14.5,5.078223270440252
1025,1109,104.0,1.0,551.0,3,0,2019,1,13,0,0,6,8,7.569148936170213,2.727272727272727,5.078223270440252
1331,1817,166.0,1.0,1201.0,0,1,2019,10,26,2,3,5,2,10.992424242424242,6.126984126984127,8.24934929724102
555,705,70.0,1.0,319.0,0,0,2018,4,12,0,0,6,8,0.5,5.920634920634921,3.9402271368798565
551,949,178.0,1.0,1118.0,0,2,2019,2,3,0,0,5,2,3.342857142857143,6.31640625,5.078223270440252
745,946,181.0,1.0,1020.0,3,0,2019,6,6,0,0,8,3,8.6875,5.432558139534883,3.8531746031746033
1729,1856,87.0,1.0,246.0,0,0,2019,1,4,3,3,8,9,12.975961538461538,12.6875,8.24934929724102
1305,1503,118.0,1.0,488.0,1,1,2019,10,16,2,2,3,9,11.366071428571429,11.220095693779903,8.24934929724102
1656,1810,134.0,1.0,637.0,0,2,2019,5,22,2,3,0,0,7.705882352941177,7.986149584487535,8.24934929724102
2035,2213,158.0,1.0,868.0,3,0,2019,1,10,3,1,6,0,7.569148936170213,9.221276595744682,5.078223270440252
730,1150,200.0,1.0,1303.0,1,0,2018,6,18,0,0,6,9,7.569148936170213,9.606741573033707,5.078223270440252
1352,1504,72.0,1.0,268.0,3,1,2019,10,6,2,2,8,9,13.46875,4.354838709677419,5.078223270440252
1315,1451,96.0,1.0,444.0,1,1,2019,10,29,2,2,2,1,-3.4444444444444446,-0.040169133192389,3.8531746031746033
1525,1644,79.0,1.0,201.0,0,0,2018,1,26,2,2,3,9,11.366071428571429,4.354838709677419,3.8531746031746033
1144,1343,59.0,1.0,157.0,3,2,2018,12,12,0,2,3,2,8.521739130434783,3.4166666666666665,5.078223270440252
2030,2105,95.0,1.0,495.0,0,0,2019,7,31,3,1,6,0,6.2727272727272725,7.986149584487535,3.9402271368798565
1739,1935,116.0,1.0,660.0,1,2,2019,1,3,3,3,2,1,5.0,11.274809160305344,6.519685039370079
600,810,130.0,1.0,683.0,0,2,2018,7,20,0,0,9,1,-1.625,0.8445945945945946,5.078223270440252
1810,2112,122.0,1.0,530.0,1,0,2019,8,16,3,1,3,9,8.521739130434783,-3.642857142857143,8.24934929724102
1440,1654,194.0,1.0,1091.0,3,0,2018,12,5,2,2,3,8,6.1525423728813555,1.1374407582938388,8.24934929724102
1100,1257,177.0,1.0,989.0,0,1,2018,1,9,0,2,6,0,7.569148936170213,-2.1129943502824857,5.078223270440252
1435,1633,118.0,1.0,552.0,0,0,2018,2,2,2,2,6,2,-6.0,6.31640625,8.24934929724102
1932,2042,130.0,1.0,651.0,3,2,2019,12,23,3,3,5,5,3.3743589743589744,5.147465437788019,8.24934929724102
600,847,107.0,1.0,628.0,0,0,2018,8,4,0,0,5,0,5.15566037735849,7.986149584487535,8.24934929724102
2024,2338,194.0,1.0,1185.0,0,1,2018,5,30,3,1,9,1,8.71359223300971,0.3163265306122449,12.312328767123288
712,851,99.0,1.0,281.0,3,0,2018,12,16,0,0,1,1,1.0833333333333333,0.8445945945945946,5.078223270440252
1458,1610,72.0,1.0,304.0,0,0,2018,9,18,2,2,2,7,2.3117647058823527,21.1,3.8531746031746033
1230,1523,113.0,1.0,598.0,0,2,2018,2,16,2,2,7,0,11.5,9.221276595744682,5.078223270440252
1200,1307,67.0,1.0,200.0,1,1,2018,11,2,2,2,8,6,12.975961538461538,5.1256830601092895,8.24934929724102
1925,2120,175.0,1.0,1062.0,1,0,2018,7,9,3,1,6,0,7.386666666666667,7.986149584487535,3.9402271368798565
2125,2314,109.0,1.0,595.0,3,0,2018,2,5,1,1,6,7,4.889952153110048,6.166666666666667,8.24934929724102
600,901,121.0,1.0,565.0,0,1,2018,3,18,0,0,3,1,-5.0,-0.040169133192389,3.8531746031746033
1711,1901,110.0,1.0,502.0,1,0,2019,5,24,3,3,3,9,11.366071428571429,5.653846153846154,5.078223270440252
904,1045,101.0,1.0,290.0,1,1,2018,12,15,0,0,8,1,-2.4444444444444446,0.8445945945945946,5.078223270440252
940,1515,215.0,1.0,1679.0,0,2,2019,4,28,0,2,7,3,3.2857142857142856,8.241379310344827,3.9402271368798565
1643,1801,78.0,1.0,338.0,0,0,2019,5,4,2,3,7,0,1.3088235294117647,9.221276595744682,5.078223270440252
1537,1646,129.0,1.0,669.0,3,1,2019,1,8,2,2,2,2,2.3117647058823527,-1.6388888888888888,3.8531746031746033
1655,1754,119.0,1.0,588.0,0,0,2018,10,27,2,3,5,5,-3.074829931972789,5.229166666666667,3.8531746031746033
1929,2112,103.0,1.0,187.0,0,0,2018,8,5,3,1,8,6,4.371621621621622,5.1256830601092895,3.8531746031746033
1625,1745,140.0,1.0,738.0,3,1,2019,4,7,2,3,8,3,0.2987012987012987,8.241379310344827,3.9402271368798565
600,855,115.0,1.0,669.0,0,0,2019,6,3,0,0,3,1,14.764705882352942,-0.040169133192389,3.8531746031746033
1635,1730,55.0,1.0,106.0,1,0,2018,7,25,2,3,2,7,2.3117647058823527,-3.0714285714285716,3.8531746031746033
645,1211,206.0,1.0,1399.0,0,1,2018,9,24,0,2,7,3,3.3659574468085105,5.432558139534883,3.8531746031746033
1430,1607,97.0,1.0,468.0,1,1,2018,5,14,2,2,2,1,6.201438848920863,6.5423728813559325,5.078223270440252
659,1100,181.0,1.0,1192.0,0,1,2018,7,24,0,0,6,9,7.569148936170213,7.032258064516129,5.078223270440252
1136,1248,72.0,1.0,272.0,0,2,2019,11,15,0,2,5,0,-3.6666666666666665,-2.1129943502824857,3.8531746031746033
700,1224,204.0,1.0,1476.0,0,2,2018,11,19,0,2,5,9,10.992424242424242,7.032258064516129,16.312883435582823
1348,1507,79.0,1.0,300.0,1,1,2019,6,17,2,2,2,1,2.3117647058823527,2.5,3.8531746031746033
1655,2015,140.0,1.0,882.0,1,1,2018,6,24,2,3,0,1,6.101010101010101,6.5423728813559325,3.9402271368798565
1500,1806,246.0,1.0,1674.0,0,0,2019,11,8,2,3,10,6,11.73913043478261,5.1256830601092895,12.312328767123288
1645,1811,146.0,1.0,853.0,0,0,2018,6,25,2,3,5,5,10.992424242424242,3.2777777777777777,16.312883435582823
505,610,65.0,1.0,144.0,3,0,2019,3,27,0,0,0,3,9.0,5.432558139534883,3.8531746031746033
1537,1733,56.0,1.0,122.0,4,1,2018,4,18,2,3,3,2,8.521739130434783,-18.0,8.24934929724102
950,1255,125.0,1.0,838.0,3,1,2019,10,25,0,2,3,6,5.879310344827586,52.92307692307692,3.9402271368798565
700,1100,180.0,1.0,1195.0,1,2,2019,8,8,0,0,5,8,-3.074829931972789,1.1374407582938388,8.24934929724102
1316,1559,163.0,1.0,977.0,1,1,2019,4,18,2,2,6,2,6.6125,6.31640625,5.078223270440252
1535,2326,291.0,1.0,2343.0,0,2,2018,11,24,2,1,7,1,-0.7631578947368421,11.274809160305344,0.2486865148861646
705,1102,177.0,1.0,1148.0,3,0,2019,3,17,0,0,0,9,-1.0526315789473684,5.653846153846154,3.8531746031746033
1720,1853,93.0,1.0,325.0,0,0,2019,1,28,3,3,8,9,22.07547169811321,8.88,8.24934929724102
1526,1630,64.0,1.0,205.0,0,0,2019,8,14,2,2,4,0,2.4285714285714284,-2.1129943502824857,3.8531746031746033
1522,1631,69.0,1.0,250.0,3,0,2019,4,1,2,2,5,0,-6.875,7.986149584487535,8.24934929724102
1710,1857,107.0,1.0,441.0,0,1,2018,5,25,3,3,8,1,22.07547169811321,10.65625,8.24934929724102
1706,1721,75.0,1.0,341.0,3,1,2018,10,16,3,3,2,7,2.3117647058823527,-1.3333333333333333,3.8531746031746033
630,744,74.0,1.0,255.0,0,0,2019,9,28,0,0,5,0,5.15566037735849,9.221276595744682,5.078223270440252
1425,1725,180.0,1.0,1147.0,3,1,2018,1,23,2,3,3,1,8.838709677419354,3.1363636363636362,16.312883435582823
1504,1619,75.0,1.0,227.0,0,0,2018,10,25,2,2,2,9,7.851851851851852,7.032258064516129,5.078223270440252
1145,1456,251.0,1.0,1400.0,3,2,2019,12,26,0,2,8,8,12.975961538461538,1.1374407582938388,9.975708502024291
1440,1634,294.0,1.0,1900.0,1,0,2018,2,28,2,2,3,5,2.140625,12.547231270358306,3.8531746031746033
2000,2300,180.0,1.0,1065.0,1,2,2019,3,15,3,1,8,1,12.975961538461538,11.274809160305344,8.24934929724102
655,840,105.0,1.0,534.0,1,1,2019,7,23,0,0,2,1,20.82941176470588,25.071428571428573,3.9402271368798565
925,1220,115.0,1.0,640.0,0,0,2019,1,21,0,2,6,1,-6.0,0.8445945945945946,5.078223270440252
1056,1335,159.0,1.0,818.0,3,0,2018,8,31,0,2,9,1,8.71359223300971,10.65625,3.8531746031746033
1250,1422,92.0,1.0,404.0,0,0,2019,5,27,2,2,2,1,2.3117647058823527,6.5423728813559325,3.8531746031746033
2045,2144,59.0,1.0,147.0,1,0,2019,6,25,3,1,3,3,8.521739130434783,21.0,5.078223270440252
2115,2300,105.0,1.0,554.0,0,2,2019,3,5,1,1,2,2,2.3117647058823527,6.126984126984127,3.9402271368798565
1600,1917,137.0,1.0,854.0,0,0,2018,4,4,2,3,6,1,4.889952153110048,6.5423728813559325,9.975708502024291
1705,1855,170.0,1.0,955.0,3,0,2019,1,9,3,3,8,8,22.07547169811321,-2.0694444444444446,8.24934929724102
1056,1246,110.0,1.0,577.0,1,1,2018,7,24,0,2,2,9,2.3117647058823527,-1.4881889763779528,3.8531746031746033
1905,2154,289.0,1.0,1744.0,0,0,2019,1,3,3,1,3,5,8.521739130434783,12.547231270358306,0.2486865148861646
1850,2127,97.0,1.0,442.0,1,1,2018,6,12,3,1,1,1,2.4909090909090907,25.071428571428573,3.8531746031746033
1000,1113,73.0,1.0,332.0,3,1,2018,6,28,0,0,3,9,11.366071428571429,4.2,3.8531746031746033
825,1113,348.0,1.0,2486.0,0,5,2018,11,1,0,0,7,5,-0.7631578947368421,-4.384615384615385,5.078223270440252
910,955,105.0,1.0,533.0,3,1,2019,8,11,0,0,0,0,-1.6527777777777777,7.986149584487535,3.9402271368798565
1652,1830,158.0,1.0,1045.0,1,0,2019,5,4,2,3,2,2,-1.4615384615384615,-1.6388888888888888,6.519685039370079
840,1032,112.0,1.0,405.0,0,2,2019,12,18,0,0,8,2,3.246987951807229,2.8487394957983194,5.078223270440252
1600,1615,75.0,1.0,338.0,1,0,2018,12,7,2,2,5,5,3.3743589743589744,5.229166666666667,3.9402271368798565
1655,1855,120.0,1.0,687.0,1,1,2019,4,13,2,3,6,3,3.1911764705882355,8.241379310344827,3.9402271368798565
1254,1338,44.0,1.0,75.0,1,4,2018,12,8,2,2,2,1,6.201438848920863,-9.125,5.078223270440252
2155,2305,70.0,1.0,192.0,1,2,2019,2,21,1,1,6,8,3.1911764705882355,2.440677966101695,3.9402271368798565
2145,2233,48.0,1.0,160.0,1,0,2019,4,16,1,1,5,0,3.3743589743589744,3.3333333333333335,5.078223270440252
1938,2133,115.0,1.0,463.0,0,0,2019,9,26,3,1,3,3,8.521739130434783,-5.461538461538462,8.24934929724102
704,851,107.0,1.0,371.0,0,0,2019,4,1,0,0,8,1,10.8,0.8445945945945946,5.078223270440252
1037,1244,127.0,1.0,510.0,0,1,2018,8,6,0,2,1,2,8.142857142857142,6.31640625,5.078223270440252
1340,1629,109.0,1.0,590.0,0,0,2019,10,11,2,2,7,0,-0.7631578947368421,-2.1129943502824857,3.8531746031746033
1140,1237,117.0,1.0,562.0,3,1,2018,5,29,0,2,8,7,3.246987951807229,5.515463917525773,5.078223270440252
608,757,109.0,1.0,561.0,1,0,2018,9,1,0,0,0,8,-10.5,5.974789915966387,5.078223270440252
1355,1559,304.0,1.0,1972.0,1,0,2018,5,17,2,2,2,0,6.568421052631579,9.221276595744682,5.078223270440252
1530,1705,95.0,1.0,481.0,0,0,2018,1,31,2,3,2,9,2.3117647058823527,15.789473684210526,3.8531746031746033
800,1006,126.0,1.0,666.0,1,1,2018,10,11,0,0,8,1,13.46875,-0.040169133192389,5.078223270440252
950,1457,187.0,1.0,1211.0,0,0,2018,1,12,0,2,7,8,-0.7631578947368421,2.440677966101695,8.24934929724102
835,1025,110.0,1.0,451.0,3,2,2019,8,25,0,0,8,7,22.07547169811321,-5.075,8.24934929724102
1835,2101,146.0,1.0,509.0,0,2,2018,11,10,3,1,8,2,4.371621621621622,2.8487394957983194,3.8531746031746033
1430,1545,75.0,1.0,258.0,3,0,2019,3,9,2,2,7,0,2.4728682170542635,2.7577092511013217,3.9402271368798565
1902,2015,73.0,1.0,230.0,0,0,2018,12,18,3,3,5,4,10.992424242424242,-12.5,8.24934929724102
1202,1351,109.0,1.0,468.0,0,0,2019,3,24,2,2,2,1,20.82941176470588,0.8445945945945946,5.078223270440252
1310,1432,82.0,1.0,342.0,2,2,2018,12,3,2,2,3,7,8.521739130434783,3.0,8.24934929724102
630,806,156.0,1.0,733.0,0,1,2019,6,12,0,0,8,2,8.6875,6.31640625,5.078223270440252
1335,1440,65.0,1.0,251.0,4,3,2019,1,12,2,2,0,2,6.101010101010101,8.442477876106194,3.9402271368798565
1359,1803,184.0,1.0,1250.0,0,2,2018,3,7,2,3,5,2,-3.074829931972789,6.31640625,3.8531746031746033
1353,1449,56.0,1.0,113.0,3,2,2019,5,20,2,2,3,2,-7.333333333333333,2.8487394957983194,3.8531746031746033
1925,2310,405.0,1.0,2475.0,3,2,2018,11,18,3,1,8,5,4.371621621621622,12.547231270358306,3.8531746031746033
605,935,150.0,1.0,997.0,0,1,2018,8,10,0,0,3,1,5.879310344827586,0.3163265306122449,3.9402271368798565
1025,1428,183.0,1.0,1167.0,0,1,2018,4,25,0,2,6,9,7.386666666666667,11.220095693779903,8.24934929724102
846,1146,360.0,1.0,2446.0,1,0,2018,6,5,0,0,2,5,20.82941176470588,5.147465437788019,8.24934929724102
835,1029,114.0,1.0,419.0,0,2,2018,2,13,0,0,8,2,8.6875,6.126984126984127,8.24934929724102
803,919,76.0,1.0,248.0,1,1,2018,7,5,0,0,2,9,13.333333333333334,7.032258064516129,5.078223270440252
1945,1950,125.0,1.0,775.0,0,0,2019,8,19,3,3,6,0,0.3333333333333333,2.7577092511013217,3.9402271368798565
1633,1838,185.0,1.0,1005.0,0,1,2019,9,21,2,3,2,2,20.82941176470588,6.31640625,5.078223270440252
1009,1240,151.0,1.0,901.0,3,1,2018,5,18,0,2,9,1,8.71359223300971,11.666666666666666,12.312328767123288
1734,1844,70.0,1.0,104.0,1,1,2018,7,27,3,3,8,9,13.46875,7.0,5.078223270440252
1248,1510,262.0,1.0,1739.0,1,0,2019,6,15,2,2,3,5,8.521739130434783,-0.1623931623931624,8.24934929724102
600,749,109.0,1.0,501.0,0,0,2018,10,23,0,0,2,2,7.851851851851852,2.8487394957983194,16.312883435582823
2135,2240,65.0,1.0,304.0,0,0,2019,6,18,1,1,5,5,3.3743589743589744,3.2777777777777777,3.9402271368798565
1024,1141,77.0,1.0,304.0,3,2,2018,9,30,0,0,6,8,7.569148936170213,14.4375,5.078223270440252
735,931,116.0,1.0,541.0,3,0,2018,4,28,0,0,8,1,4.371621621621622,0.8445945945945946,12.312328767123288
2030,2111,101.0,1.0,430.0,3,1,2019,4,7,3,1,3,3,11.366071428571429,-4.615384615384615,3.8531746031746033
2258,534,276.0,1.0,2105.0,0,2,2018,6,3,1,0,5,6,-3.074829931972789,5.1256830601092895,12.312328767123288
1700,1830,90.0,1.0,337.0,0,0,2019,8,13,3,3,7,5,-0.7631578947368421,5.147465437788019,8.24934929724102
1759,1921,82.0,1.0,313.0,3,0,2018,3,5,3,3,4,0,30.0,7.986149584487535,8.24934929724102
500,815,135.0,1.0,862.0,0,0,2018,7,21,0,0,7,0,-0.7631578947368421,7.986149584487535,3.9402271368798565
1850,2033,103.0,1.0,301.0,1,2,2018,6,2,3,3,8,9,4.371621621621622,2.7941176470588234,12.312328767123288
1900,2115,255.0,1.0,1728.0,3,1,2018,10,12,3,1,3,5,5.879310344827586,3.2777777777777777,3.9402271368798565
1249,1350,61.0,1.0,196.0,0,0,2019,3,30,2,2,0,3,34.06666666666667,5.432558139534883,3.8531746031746033
1718,1843,85.0,1.0,252.0,3,0,2018,1,25,3,3,3,3,24.142857142857142,5.432558139534883,3.8531746031746033
1300,1512,132.0,1.0,544.0,0,0,2019,6,15,2,2,8,1,8.6875,0.8445945945945946,5.078223270440252
700,845,165.0,1.0,1014.0,1,0,2019,5,30,0,0,1,0,2.4909090909090907,7.986149584487535,3.9402271368798565
630,847,137.0,1.0,544.0,4,1,2019,12,11,0,0,8,1,8.6875,0.8445945945945946,3.8531746031746033
1754,1818,84.0,1.0,228.0,3,0,2019,11,7,3,3,3,2,11.366071428571429,8.442477876106194,3.8531746031746033
1054,1117,83.0,1.0,302.0,0,0,2018,3,8,0,0,2,7,2.3117647058823527,20.5,3.8531746031746033
654,849,115.0,1.0,508.0,0,0,2019,7,4,0,0,3,1,-7.0,-0.040169133192389,3.8531746031746033
1217,1335,78.0,1.0,373.0,0,5,2018,5,22,2,2,7,5,-3.7142857142857144,-8.0,0.2486865148861646
1225,1659,214.0,1.0,1390.0,0,1,2019,8,28,2,2,4,8,3.4,5.974789915966387,5.078223270440252
1700,2208,188.0,1.0,1242.0,0,0,2018,7,20,3,1,7,8,-0.7631578947368421,3.0833333333333335,3.8531746031746033
1700,1910,310.0,1.0,2218.0,0,0,2019,9,19,3,3,2,5,20.82941176470588,12.547231270358306,5.078223270440252
1415,1659,164.0,1.0,993.0,1,1,2018,1,23,2,2,2,9,4.410256410256411,9.606741573033707,5.078223270440252
1007,1119,72.0,1.0,173.0,0,1,2018,5,14,0,0,3,2,24.142857142857142,6.31640625,5.078223270440252
1440,1600,140.0,1.0,773.0,1,0,2018,2,18,2,2,6,0,7.569148936170213,-0.8571428571428571,5.078223270440252
1325,1604,99.0,1.0,562.0,0,0,2018,3,31,2,2,1,9,2.4909090909090907,7.032258064516129,5.078223270440252
1510,1839,209.0,1.0,1185.0,3,0,2018,1,8,2,3,9,1,8.71359223300971,0.3163265306122449,3.8531746031746033
935,1129,114.0,1.0,564.0,0,2,2018,3,8,0,0,2,9,6.201438848920863,10.0,5.078223270440252
840,1021,161.0,1.0,1062.0,1,0,2018,6,29,0,0,6,0,7.386666666666667,7.986149584487535,8.24934929724102
1336,1447,71.0,1.0,258.0,3,0,2018,1,24,2,2,3,3,8.521739130434783,8.241379310344827,5.078223270440252
1749,2005,136.0,1.0,692.0,4,0,2018,3,7,3,3,8,1,0.46153846153846156,-0.040169133192389,3.8531746031746033
1700,2027,387.0,1.0,2475.0,3,0,2018,4,9,3,3,8,5,4.371621621621622,12.547231270358306,5.078223270440252
945,1456,191.0,1.0,1476.0,0,0,2019,2,9,0,2,5,9,10.992424242424242,7.032258064516129,8.24934929724102
1315,1624,189.0,1.0,1089.0,1,0,2018,9,22,2,2,8,1,4.371621621621622,-0.5096153846153846,5.078223270440252
952,1108,76.0,1.0,349.0,0,0,2018,6,13,0,0,5,0,3.342857142857143,7.986149584487535,8.24934929724102
1317,1550,153.0,1.0,851.0,0,0,2019,8,10,2,2,7,5,-0.7631578947368421,-5.4,8.24934929724102
1750,1903,73.0,1.0,223.0,0,0,2019,5,10,3,3,0,3,4.353191489361702,-11.125,3.8531746031746033
1810,1945,155.0,1.0,895.0,0,1,2019,4,21,3,3,3,0,5.879310344827586,7.986149584487535,3.9402271368798565
